Case,Hs,Tp,Theta,Seed,a_x,b_x,c_x,a_y,b_y,c_y
1289,1,7,20,89,-3.4258517675471762,0.000784445892632952,0.0009610348183662539,-3.4050438529551506,-0.0019221140115971273,0.0008850817034797697
1290,1,7,20,90,-3.4259834407630874,0.0012001558561268461,0.001225379892720615,-3.4147379056438063,-0.0004486555632479481,0.0011151555046214458
1291,1,7,20,91,-3.427287942084355,0.00040772165793601426,0.000982829455997034,-3.4108831103129753,-0.0022670374478220897,0.0009644730957558364
1292,1,7,20,92,-3.426253177480769,0.0012130756904936478,0.0010682636673320042,-3.4139090431472057,-0.00011361847943188862,0.0009605522638410892
1293,1,7,20,93,-3.420896606272049,0.0014816890866076512,0.0012421713443457395,-3.4011951348082436,0.0012996707474999256,0.0011338638482822562
1294,1,7,20,94,-3.424321328659874,0.0009486162485778508,0.0010442803749897563,-3.412833600895726,-0.0012932990880532133,0.0010781500818577803
1295,1,7,20,95,-3.426297715267579,0.0013712087907548278,0.0010266469681254452,-3.407109148016475,-0.0015430424188207965,0.0009174398499472228
1296,1,7,20,96,-3.4228719591211516,0.001051551718341701,0.0009742434448220931,-3.4079992493730096,0.0008491935549242471,0.0009448623289862718
1297,1,7,20,97,-3.427267160298674,0.0014713137262966228,0.0008284016925072552,-3.410662746744998,-0.0009568533513559588,0.0007097144212149068
1298,1,7,20,98,-3.4242651465006753,0.001135810559592329,0.001033072903032145,-3.406620399242493,-0.002173022776559986,0.0008841735047151241
1299,1,7,20,99,-3.4231818975398975,0.0004114781240271405,0.0008949899530162078,-3.4034173341435823,0.0002171401512447639,0.0008978726915630901
1300,1,7,20,100,-3.4267032290300086,0.0009572991393522146,0.0009398124655669658,-3.414255338016678,-0.001987682463314609,0.0008004327038554208
1301,1,7,30,1,-3.426049436177563,0.0006655805558128079,0.0010959226148381921,-3.4064458271444686,-0.0005129663189901131,0.001054056191880222
1302,1,7,30,2,-3.4212759003174207,0.0006078816783761155,0.0010825891746162244,-3.406823890268736,-0.0009711252210084819,0.0010552194912183813
1303,1,7,30,3,-3.421527696877067,-0.00015047777727911227,0.0010579543126287036,-3.4046577786146837,-0.002580267840067887,0.0010567112225120495
1304,1,7,30,4,-3.4246872795572254,2.8733606474203727e-05,0.0012843117193792428,-3.4018084276631706,0.0010403917786606374,0.0010555080657097021
1305,1,7,30,5,-3.420153383242744,0.0018627479080173424,0.000904451175344547,-3.4058893860823733,-1.5322105271313165e-05,0.000951983928754578
1306,1,7,30,6,-3.4273105992499415,0.0001472474840094112,0.00131850413038617,-3.412304117287111,-0.001649089656918878,0.0013271238821494693
1307,1,7,30,7,-3.4282938539524057,0.0005619642586698357,0.0008227631741532631,-3.412257341279861,-0.00158528337234747,0.0005669497243565179
1308,1,7,30,8,-3.423861032635834,5.6189964203227786e-05,0.0008546526198222925,-3.4087152812263355,-0.0007030987341424047,0.000950573517179665
1309,1,7,30,9,-3.4231516270641538,0.0,0.0011415862636685772,-3.4092490032532106,-0.0017304827899396725,0.0011600259674586523
1310,1,7,30,10,-3.427536819822768,-0.0002817975058042962,0.0010105414327569121,-3.4036158170355892,-0.00041037067652244404,0.0007930859267083407
1311,1,7,30,11,-3.42273851359585,0.0027298264806342853,0.000799956971376972,-3.412447172828442,0.0004601579219202981,0.0009305222911954051
1312,1,7,30,12,-3.4250955379273575,-0.0006365686782934572,0.0008786697253689339,-3.405974061101121,-0.0028838012671080823,0.0008132314497411126
1313,1,7,30,13,-3.4242072814682354,0.0004861060073671523,0.0012070961551446818,-3.400678278012386,-0.0007509049512862652,0.000999439178826455
1314,1,7,30,14,-3.4262951035807054,-0.00012571597201311712,0.0008702013031747864,-3.409091949115737,-0.000392330912739189,0.0009007205199649125
1315,1,7,30,15,-3.4264776593142545,0.00026299019766095146,0.0011928782921090187,-3.4114196150382012,-0.003753522748979508,0.0012347508612858722
1316,1,7,30,16,-3.42568465685158,8.382936399544154e-05,0.0009384325648320597,-3.3998924202782645,-0.000816305291622119,0.0009075773727823137
1317,1,7,30,17,-3.426905666123731,0.0024604154047874116,0.0010870559470949155,-3.415670484831142,0.00042541495967681224,0.0011108558093377383
1318,1,7,30,18,-3.4240247459786946,0.0003452667083056715,0.0009444976541316261,-3.4068882892701176,-0.00013509336511088855,0.0008892478118277295
1319,1,7,30,19,-3.426241510165398,0.0017802597305146,0.0008466072287938013,-3.4116906075601308,-0.001676106933688241,0.0008727754586933972
1320,1,7,30,20,-3.4233659323961243,-0.00015318330338512853,0.001210224883354514,-3.4028651882412895,-0.0002477512596276662,0.0010665389898970045
1321,1,7,30,21,-3.423754475561468,0.002027938570983141,0.0009755042490335142,-3.413297243683596,-0.0014537968075357822,0.0009976567489235499
1322,1,7,30,22,-3.4281883805902296,0.0013397103467967229,0.0010136061571984663,-3.412570003938409,0.00030176533460118645,0.0009858597733114522
1323,1,7,30,23,-3.4200772250601985,0.003083271957151983,0.0012547433976042893,-3.409671120643572,0.0010573708492960293,0.001178052301825917
1324,1,7,30,24,-3.426019214919491,-0.00023753105156710586,0.0011793317729029648,-3.4093629461320423,-0.002943749986566338,0.0012493535738890963
1325,1,7,30,25,-3.426579741418638,0.0012420377954599656,0.001043220097381991,-3.411638462317649,-0.0019138234618220986,0.0009275166169767537
1326,1,7,30,26,-3.4250327331521837,-1.0238471013564719e-05,0.0009252261030535241,-3.4075862506643277,8.266906292944166e-06,0.0008969217874732809
1327,1,7,30,27,-3.425730534446146,0.0015180268983951781,0.0010078381587907922,-3.413829577085078,-0.002189487925079491,0.0010669826585195208
1328,1,7,30,28,-3.4241258088917674,0.0004705802668413417,0.0009268511947109786,-3.401777382593922,0.00023854094726355598,0.000961324379637627
1329,1,7,30,29,-3.423896895229278,0.0011120894414520615,0.001096016304512813,-3.410924714485166,-0.00018665642649465805,0.0010622950672847002
1330,1,7,30,30,-3.4246043789175977,-0.00034476899397125455,0.0011611025994496707,-3.406337680587835,-0.0016712463376573118,0.0010850807903320901
1331,1,7,30,31,-3.4258050229891017,0.0017088455832344873,0.0009896080822755316,-3.4136717069957365,-0.0018227681354706668,0.001069913125756724
1332,1,7,30,32,-3.425090098463977,7.67224078469938e-05,0.0011143168650284692,-3.4018036904732245,0.0002417135212689867,0.001007679833161511
1333,1,7,30,33,-3.4232299934356862,0.002098080465772962,0.0010484888951466044,-3.413563851900084,-0.001475717092614385,0.0010361660920346774
1334,1,7,30,34,-3.42575729122904,0.0003287652268303121,0.0008792038278517818,-3.4049399803229816,-0.0018422953127941659,0.0009764876249479433
1335,1,7,30,35,-3.422547139811799,0.002031779519355069,0.001104248273740561,-3.4073558375272004,0.0007231673229089865,0.0010767077315970315
1336,1,7,30,36,-3.4267956501718686,0.0005942657672701566,0.0010598911972423972,-3.4099424148615345,-0.0022070289263368915,0.0010648357819124151
1337,1,7,30,37,-3.425502653481807,0.0014682268352802267,0.0010368780055463344,-3.4131791156767988,-0.0013174563564438025,0.0010727870062823453
1338,1,7,30,38,-3.4252480038982114,-0.00039771368590229574,0.0009704852317050277,-3.4065659308797906,-0.0005043719850923853,0.0009923275031391999
1339,1,7,30,39,-3.423917679398755,0.0024202599759869186,0.0011425289030543477,-3.412825647348276,-0.00022646871211343643,0.0009785546439629886
1340,1,7,30,40,-3.427802277931361,8.059742869939344e-05,0.0013011814977351183,-3.412019461685197,-0.0021126985420303153,0.001013352868312499
1341,1,7,30,41,-3.4244142808611002,0.0001362776695653504,0.0011187950195014839,-3.4080064629625464,-0.00035761407401446407,0.001099337655979406
1342,1,7,30,42,-3.425484489295709,0.0009075660951435707,0.001012787299347412,-3.4125037956227633,-0.0006976361632961131,0.0010298372953731062
1343,1,7,30,43,-3.4197087349081254,0.0022449550183696303,0.0009206254143789587,-3.4021463650779094,0.0016950320406043246,0.0009111820978368892
1344,1,7,30,44,-3.425068235935768,0.0004214143873052514,0.001020226130211862,-3.4077361078958393,0.0005693709418207206,0.0010731794741066258
1345,1,7,30,45,-3.425114608637582,0.0022042010207030524,0.001254902884269683,-3.4130670160537564,-0.001304115406574635,0.0010362383116539326
1346,1,7,30,46,-3.4235427219918133,0.001294521683903025,0.0010767475442631945,-3.4087505572465266,0.00022652690354694647,0.0009461428631327399
1347,1,7,30,47,-3.4247075092327743,0.0009586540487956428,0.0008241332136550494,-3.406368266453119,0.0002519654410304739,0.0008779524866619854
1348,1,7,30,48,-3.4249529051158207,0.0022879076911106215,0.0008886682035706742,-3.4131433388381205,9.664646812937319e-05,0.000990639816553473
1349,1,7,30,49,-3.4244040023694287,0.0001653754404660338,0.0008677465182355415,-3.4077888683948125,-0.0006498022051266818,0.0011842597112513538
1350,1,7,30,50,-3.426001126774821,0.0007469629826104645,0.0010724437837531897,-3.4115440995504493,0.0005451835457112159,0.0010611404240198651
1351,1,7,30,51,-3.422338532321349,0.0019730711059822363,0.0011548632686090533,-3.407302475369501,-0.00015304075975703518,0.0010732715986606434
1352,1,7,30,52,-3.4248018398254594,0.002244199804211113,0.0006216411145552989,-3.417504263087559,0.0004606225813914168,0.000774350218018286
1353,1,7,30,53,-3.4251214996398525,-0.0001606839872935438,0.0009888450620945041,-3.3996193220406163,-0.00015184072464117983,0.0009870998237402535
1354,1,7,30,54,-3.4235443317111884,0.0014390031160197618,0.0009670851732484257,-3.4130864409150163,0.0002300096413955237,0.0010060823506648276
1355,1,7,30,55,-3.423201376516075,0.00037755988307101645,0.0010325652460673553,-3.4024361871226345,-0.0007661777871778657,0.0009889747177610755
1356,1,7,30,56,-3.425444853213386,0.0009163083808605079,0.0010575893732069524,-3.4118035911880225,0.00044753397413836975,0.0010646967269612026
1357,1,7,30,57,-3.4261538092203683,0.002878141472169524,0.0014080825872129,-3.4115680889621958,0.00018578709735949587,0.0012493485700717252
1358,1,7,30,58,-3.4250888697385244,0.0016400554397370123,0.0016233275524067412,-3.416781442826518,-0.00011728909523507245,0.0014387174410845614
1359,1,7,30,59,-3.423877667891753,0.00025967733417041317,0.0010498953719563562,-3.4010311746216497,7.442522657003805e-05,0.0010450201064143667
1360,1,7,30,60,-3.421163109067342,0.0034281676624362,0.0010720769774890952,-3.4094570320305806,0.0013954433897518624,0.0009181628871030973
1361,1,7,30,61,-3.426573184615791,0.000666916836970651,0.0011254774890478406,-3.413671389909909,-0.0007268993787174819,0.0011016412135555005
1362,1,7,30,62,-3.4269346986726927,0.0012965561430568601,0.0008778401184955139,-3.4156858282313576,0.0009898948447940785,0.0007311985762101191
1363,1,7,30,63,-3.4246216669587866,0.0017486598264746577,0.0011975768612909857,-3.4083158638567053,-9.372458114834613e-05,0.00114444106364506
1364,1,7,30,64,-3.422120576993195,0.0016147290584398153,0.0010296262084742963,-3.411626510847944,-7.307964756266493e-05,0.0010932103999442644
1365,1,7,30,65,-3.427500385883357,0.00065663198328977,0.0011330208688408846,-3.4051205594007237,-0.0005458315826447659,0.0011265551383166199
1366,1,7,30,66,-3.4215254558319876,0.0029662414595826563,0.0011615639525086536,-3.413324643470254,0.0006333990385856533,0.0010546600790859945
1367,1,7,30,67,-3.424253693388968,0.00027222694214003827,0.0008092995222427639,-3.4075573381627766,-0.0011391437754587593,0.0007658944965286412
1368,1,7,30,68,-3.424291694247684,0.0016809301621615246,0.0011010982175330324,-3.4098126910894675,0.000721228108910751,0.0010591959475089296
1369,1,7,30,69,-3.423086800228799,0.0008106567604058573,0.0012769385972658865,-3.4076809388813376,-0.0008700531407770994,0.001153429053908484
1370,1,7,30,70,-3.42336005343901,0.002152927146092656,0.0009164032057414938,-3.4134297158629994,0.0009267274304030832,0.0009793761800697344
1371,1,7,30,71,-3.424996268546178,-3.15735589689638e-05,0.000980997587981827,-3.4002140720766216,-0.0005472824632440701,0.0010605091086918186
1372,1,7,30,72,-3.424558895554328,0.0022007828454630304,0.0010316248681505932,-3.414072368289293,0.0009241638403584824,0.0010592208909418336
1373,1,7,30,73,-3.4263144032553536,-0.0001180649129085674,0.0009182766665236578,-3.4098884257170106,-0.0021009132689416023,0.0009178373381061554
1374,1,7,30,74,-3.426750795132434,0.0004031826624714143,0.0009348189653298291,-3.4121023945556286,-0.001972683632409056,0.0008628024810706295
1375,1,7,30,75,-3.4289413103019726,0.00011414237526372246,0.0009367946033163344,-3.4124302004099705,-0.0007187515421044849,0.0010215609730302644
1376,1,7,30,76,-3.424141338691365,0.0020014011936728285,0.0010176019500055672,-3.4138453810994434,-0.0013555332361932647,0.0011215901730892285
1377,1,7,30,77,-3.4267395998870076,-0.00034248492301045225,0.0010339802184356822,-3.3999083016947274,-0.0017866451074081678,0.001013877600328769
1378,1,7,30,78,-3.4227095662647895,0.003095412412208991,0.0009811721624108372,-3.4131143569084768,0.0007010235450968568,0.0009113584189073462
1379,1,7,30,79,-3.4253287166664284,-0.000615072229655623,0.0008193455253736035,-3.4069734852150675,-0.003100011931342627,0.0007672370406065633
1380,1,7,30,80,-3.425918501862683,0.0018958461156124199,0.0009945572412465302,-3.412998295725949,0.00019731930149725766,0.0010554852035403039
1381,1,7,30,81,-3.427430776285778,0.00013559710595529868,0.0012011938554116108,-3.410731296583394,-0.000818786169297183,0.0011204849059338342
1382,1,7,30,82,-3.427080450334392,0.0023441470700522153,0.001144485764149628,-3.418391011301168,5.8934701384713616e-05,0.0010950120375272248
1383,1,7,30,83,-3.425502377127489,0.0015242248468830568,0.001102847152758016,-3.406659517436718,0.0002126143338467859,0.0009570218418714033
1384,1,7,30,84,-3.4243758580541135,0.0023439245854399837,0.0008939493251278914,-3.414401717078055,0.0011872088328617678,0.0009689340984092784
1385,1,7,30,85,-3.4256732648958663,0.0008798139207850451,0.0008846271577189121,-3.410699200357035,-0.0014890917321817845,0.0007995937384361884
1386,1,7,30,86,-3.426531513875635,0.0016394278298579945,0.0009292706571545602,-3.4150355387553732,-0.0016280662882660424,0.0011079999003488251
1387,1,7,30,87,-3.42371517860506,0.0012751066973683731,0.0009863896656452274,-3.40321164551365,-1.551030993232746e-05,0.0010020978649016154
1388,1,7,30,88,-3.42354816695005,0.002577627549410618,0.0009161574875577957,-3.413364708552282,-0.00040399784460883016,0.0008912933869672053
1389,1,7,30,89,-3.4258541189027905,0.0007852633585500492,0.000962958488378571,-3.4050504005328177,-0.0019204867409329724,0.0008871480070773989
1390,1,7,30,90,-3.4259846717475573,0.0012007844767274174,0.0012271980966477277,-3.41473985923576,-0.000448307996238079,0.0011169861470123267
1391,1,7,30,91,-3.42729109335779,0.0004088113222128454,0.0009850564284230546,-3.410887587844345,-0.002266202935488403,0.0009667383114793969
1392,1,7,30,92,-3.426255238319231,0.0012141963927391126,0.0010706285515420751,-3.4139126917941716,-0.00011307772813704908,0.0009629027530911104
1393,1,7,30,93,-3.42090124625323,0.0014817832225647956,0.0012437575611125243,-3.4012028667180916,0.0012995866942631575,0.0011355545664464989
1394,1,7,30,94,-3.4243233649428855,0.0009498421966609174,0.0010458053059568075,-3.412834661976616,-0.0012927646918390798,0.0010797811640625259
1395,1,7,30,95,-3.426300016253134,0.0013720120659757077,0.0010289366033349168,-3.407114143464039,-0.0015408507156284006,0.0009198041287833126
1396,1,7,30,96,-3.422875003349753,0.0010519877092675606,0.0009759392288595512,-3.4080027584807833,0.0008490643094899316,0.0009465732418317156
1397,1,7,30,97,-3.4272697385183504,0.0014724259419860402,0.000830435129688675,-3.4106663900677567,-0.0009556737477973598,0.0007117610019972154
1398,1,7,30,98,-3.424267423102019,0.0011373560066983703,0.001034799336111663,-3.406626512234134,-0.002170670376152067,0.0008858899120345
1399,1,7,30,99,-3.4231852398355773,0.0004119150004312513,0.0008967485214048045,-3.403421674074157,0.00021722383051656622,0.0008996731802761316
1401,1,7,40,1,-3.4260534856255775,0.0006663454289416625,0.0010985977693377365,-3.4064548741764575,-0.0005125761444315399,0.0010568462319320536
1402,1,7,40,2,-3.421280900647626,0.0006094294527400797,0.0010849079985418765,-3.4068275876751652,-0.0009702433185493561,0.0010576765101328546
1403,1,7,40,3,-3.4215331201561745,-0.00014826239014845523,0.0010604949092295473,-3.4046621961987342,-0.0025778726271644833,0.0010592948714542472
1404,1,7,40,4,-3.424693076389749,2.917024950738786e-05,0.0012864156176186042,-3.4018195431429152,0.0010399421521576529,0.0010576739498316448
1405,1,7,40,5,-3.4201579834430857,0.0018642860714201256,0.000906659376066472,-3.4058936510218984,-1.4131419568843662e-05,0.0009543252282882829
